iter	Logloss
1499	0.02215901363
1500	0.02215900753
1501	0.02214061417
1502	0.02214059422
1503	0.02212373004
1504	0.02211029505
1505	0.02208696303
1506	0.02208008613
1507	0.02208008544
1508	0.02208004523
1509	0.02208004119
1510	0.02205254881
1511	0.02203585331
1512	0.0220307225
1513	0.02202261032
1514	0.02202260988
1515	0.02201564265
1516	0.02200904523
1517	0.0220090385
1518	0.02198934238
1519	0.02197970345
1520	0.02195819847
1521	0.02195819415
1522	0.02194488617
1523	0.02193689581
1524	0.02193217366
1525	0.02191937106
1526	0.02191936353
1527	0.02191931799
1528	0.02191322428
1529	0.02188936411
1530	0.02188058244
1531	0.02186045923
1532	0.02185171613
1533	0.02183969882
1534	0.02182935898
1535	0.02181603463
1536	0.02181603058
1537	0.02180316472
1538	0.02179502434
1539	0.02178047155
1540	0.02176331608
1541	0.02174218759
1542	0.0217336796
1543	0.02172718103
1544	0.02170716951
1545	0.02167561999
1546	0.02166731788
1547	0.02164435091
1548	0.02162576178
1549	0.02160127196
1550	0.02159841333
1551	0.02159839871
1552	0.02159833373
1553	0.02159542835
1554	0.02159540323
1555	0.02157531603
1556	0.02156647326
1557	0.02155619451
1558	0.02153937285
1559	0.02153937131
1560	0.02153772545
1561	0.02153772172
1562	0.02151307072
1563	0.02149496989
1564	0.02148737181
1565	0.02145671819
1566	0.02145670392
1567	0.02145670376
1568	0.02143589373
1569	0.02141819637
1570	0.02140498726
1571	0.02137941453
1572	0.02136018189
1573	0.02134240107
1574	0.02132426284
1575	0.0213242513
1576	0.02132424953
1577	0.02132423798
1578	0.02130890998
1579	0.0212867312
1580	0.0212792282
1581	0.02126000323
1582	0.02124746926
1583	0.02124745126
1584	0.02122967284
1585	0.02121851444
1586	0.02119590166
1587	0.02119589166
1588	0.02118475344
1589	0.02117931508
1590	0.02117930236
1591	0.0211792992
1592	0.02116241746
1593	0.02115135474
1594	0.02114341839
1595	0.02111646378
1596	0.02111234386
1597	0.02110415956
1598	0.02110078621
1599	0.02109107512
1600	0.02107076611
1601	0.02107076225
1602	0.02105880013
1603	0.02104211012
1604	0.02104208308
1605	0.02102645332
1606	0.02100455334
1607	0.02099675444
1608	0.0209777013
1609	0.020977682
1610	0.02096394047
1611	0.02093632613
1612	0.02093632613
1613	0.02093632613
1614	0.02092272141
1615	0.02092270423
1616	0.0209063966
1617	0.02088548627
1618	0.02088545325
1619	0.02087489558
1620	0.020869268
1621	0.0208692615
1622	0.02086925686
1623	0.02084394986
1624	0.02083651252
1625	0.02081331757
1626	0.02080358673
1627	0.02079548513
1628	0.02079546564
1629	0.02078892729
1630	0.0207721475
1631	0.02075437352
1632	0.02075432191
1633	0.02074219801
1634	0.0207421732
1635	0.0207421731
1636	0.02074216976
1637	0.02072380574
1638	0.02071751242
1639	0.0206958993
1640	0.02067565608
1641	0.02067563787
1642	0.02065436622
